composer,composerLabel,birth,death,countryLabel
http://www.wikidata.org/entity/Q339117,André da Silva Gomes,1752-12-15T00:00:00Z,1844-06-16T00:00:00Z,Brazil
http://www.wikidata.org/entity/Q339117,André da Silva Gomes,1752-12-15T00:00:00Z,1844-06-17T00:00:00Z,Brazil
http://www.wikidata.org/entity/Q339117,André da Silva Gomes,1752-12-15T00:00:00Z,1844-06-16T00:00:00Z,Kingdom of Portugal
http://www.wikidata.org/entity/Q339117,André da Silva Gomes,1752-12-15T00:00:00Z,1844-06-17T00:00:00Z,Kingdom of Portugal
http://www.wikidata.org/entity/Q339128,Rafael Puyana,1931-10-14T00:00:00Z,2013-03-01T00:00:00Z,Colombia
http://www.wikidata.org/entity/Q339131,Karel Bělohoubek,1942-12-29T00:00:00Z,2016-12-31T00:00:00Z,Czech Republic
http://www.wikidata.org/entity/Q339131,Karel Bělohoubek,1942-12-29T00:00:00Z,2016-12-31T00:00:00Z,Czechoslovakia
http://www.wikidata.org/entity/Q339261,Patrick Abrial,1946-09-29T00:00:00Z,,France
http://www.wikidata.org/entity/Q339298,Mark Cooksey,1966-01-18T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q339417,Joe Locke,1959-03-18T00:00:00Z,,United States
http://www.wikidata.org/entity/Q339676,Ferdinand Laub,1832-01-19T00:00:00Z,1875-03-17T00:00:00Z,Austrian Empire
http://www.wikidata.org/entity/Q339929,Thomas Linley,1733-01-17T00:00:00Z,1795-11-19T00:00:00Z,Kingdom of Great Britain
http://www.wikidata.org/entity/Q340168,Ludwig Milde,1849-04-30T00:00:00Z,1913-01-01T00:00:00Z,Germany
http://www.wikidata.org/entity/Q212339,Carlos Garnett,1938-12-01T00:00:00Z,2023-03-03T00:00:00Z,Panama
http://www.wikidata.org/entity/Q212512,Hariprasad Chaurasia,1938-07-01T00:00:00Z,,India
http://www.wikidata.org/entity/Q212549,Charles Trenet,1913-05-18T00:00:00Z,2001-02-19T00:00:00Z,France
http://www.wikidata.org/entity/Q212692,Arthur Sullivan,1842-05-13T00:00:00Z,1900-11-22T00:00:00Z,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q212705,Mariano Etkin,1943-11-05T00:00:00Z,2016-05-25T00:00:00Z,Argentina
http://www.wikidata.org/entity/Q212720,Stefano Pavesi,1779-01-22T00:00:00Z,1850-07-28T00:00:00Z,
http://www.wikidata.org/entity/Q212762,Burt Bacharach,1928-05-12T00:00:00Z,2023-02-08T00:00:00Z,United States
http://www.wikidata.org/entity/Q212772,Cheryl,1983-06-30T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q212890,Denis I of Portugal,1261-10-09T00:00:00Z,1325-01-07T00:00:00Z,Kingdom of Portugal
http://www.wikidata.org/entity/Q213512,Bill Cosby,1937-07-12T00:00:00Z,,United States
http://www.wikidata.org/entity/Q213519,Marin Marais,1656-05-31T00:00:00Z,1728-08-15T00:00:00Z,France
http://www.wikidata.org/entity/Q213520,Josef Tal,1910-09-18T00:00:00Z,2008-08-25T00:00:00Z,Israel
http://www.wikidata.org/entity/Q213530,Ferdinand Hiller,1811-10-24T00:00:00Z,1885-05-10T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q213530,Ferdinand Hiller,1811-10-24T00:00:00Z,1885-05-11T00:00:00Z,Kingdom of Prussia
http://www.wikidata.org/entity/Q213535,Georg Benda,1722-06-30T00:00:00Z,1795-11-06T00:00:00Z,Germany
http://www.wikidata.org/entity/Q213538,Flo Rida,1979-09-16T00:00:00Z,,United States
http://www.wikidata.org/entity/Q213539,Hugo Riemann,1849-07-18T00:00:00Z,1919-07-10T00:00:00Z,Germany
http://www.wikidata.org/entity/Q82262,Taras Chubay,1970-06-21T00:00:00Z,,Soviet Union
http://www.wikidata.org/entity/Q82345,Hideki Kozakura,1970-05-26T00:00:00Z,,Japan
http://www.wikidata.org/entity/Q82790,Park Jung-geun,1988-03-18T00:00:00Z,,South Korea
http://www.wikidata.org/entity/Q82890,Sabahattin Kalender,1919-04-15T00:00:00Z,2012-08-07T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q82890,Sabahattin Kalender,1919-04-15T00:00:00Z,2012-08-07T00:00:00Z,Ottoman Empire
http://www.wikidata.org/entity/Q82893,Çetin Işıközlü,1939-05-23T00:00:00Z,,Turkey
http://www.wikidata.org/entity/Q82894,Okan Demiriş,1942-02-09T00:00:00Z,2010-06-18T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q82895,Ferit Tüzün,1929-04-24T00:00:00Z,1977-10-21T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q83158,Jean Cocteau,1889-07-05T00:00:00Z,1963-10-11T00:00:00Z,France
http://www.wikidata.org/entity/Q83182,Ludovico Einaudi,1955-11-23T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q83309,Johann Strauss II,1825-10-25T00:00:00Z,1899-06-03T00:00:00Z,Austrian Empire
http://www.wikidata.org/entity/Q83309,Johann Strauss II,1825-10-25T00:00:00Z,1899-06-03T00:00:00Z,Cisleithania
http://www.wikidata.org/entity/Q83326,Béla Bartók,1881-03-25T00:00:00Z,1945-09-26T00:00:00Z,Hungary
http://www.wikidata.org/entity/Q83326,Béla Bartók,1881-03-25T00:00:00Z,1945-09-26T00:00:00Z,United States
http://www.wikidata.org/entity/Q83643,Andrey Gubin,1974-04-30T00:00:00Z,,Russia
http://www.wikidata.org/entity/Q83643,Andrey Gubin,1974-04-30T00:00:00Z,,Soviet Union
http://www.wikidata.org/entity/Q83693,Cándido Camero,1921-04-22T00:00:00Z,2020-11-07T00:00:00Z,Cuba
http://www.wikidata.org/entity/Q83714,Pete La Roca,1938-04-07T00:00:00Z,2012-11-19T00:00:00Z,United States
http://www.wikidata.org/entity/Q83714,Pete La Roca,1938-04-07T00:00:00Z,2012-11-20T00:00:00Z,United States
http://www.wikidata.org/entity/Q83717,Kayhan Kalhor,1963-01-01T00:00:00Z,,Iran
http://www.wikidata.org/entity/Q83906,Basil Poledouris,1945-08-21T00:00:00Z,2006-11-08T00:00:00Z,United States
http://www.wikidata.org/entity/Q84114,John Adams,1947-02-15T00:00:00Z,,United States
http://www.wikidata.org/entity/Q84146,Orazio Vecchi,1550-12-16T00:00:00Z,1605-02-19T00:00:00Z,
http://www.wikidata.org/entity/Q84148,Alfred Brendel,1931-01-05T00:00:00Z,2025-06-17T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84148,Alfred Brendel,1931-01-05T00:00:00Z,2025-06-17T00:00:00Z,Czechoslovakia
http://www.wikidata.org/entity/Q84241,Karl Böhm,1894-08-28T00:00:00Z,1981-08-14T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84241,Karl Böhm,1894-08-28T00:00:00Z,1981-08-14T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84246,Eduard Hanslick,1825-09-11T00:00:00Z,1904-08-06T00:00:00Z,Austria–Hungary
http://www.wikidata.org/entity/Q84376,Friedrich Dotzauer,1783-06-20T00:00:00Z,1860-03-06T00:00:00Z,Kingdom of Saxony
http://www.wikidata.org/entity/Q84411,Alfred Dürr,1918-03-03T00:00:00Z,2011-04-07T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84559,Max Graf,1873-10-01T00:00:00Z,1958-06-24T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84647,Oskar Sala,1910-07-18T00:00:00Z,2002-02-26T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84660,Karol Rathaus,1895-09-16T00:00:00Z,1954-11-21T00:00:00Z,United States
http://www.wikidata.org/entity/Q84660,Karol Rathaus,1895-09-16T00:00:00Z,1954-11-21T00:00:00Z,Poland
http://www.wikidata.org/entity/Q84660,Karol Rathaus,1895-09-16T00:00:00Z,1954-11-21T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84667,Karl von Zinzendorf,1739-01-05T00:00:00Z,1813-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q84667,Karl von Zinzendorf,1739-01-05T00:00:00Z,1813-01-05T00:00:00Z,
http://www.wikidata.org/entity/Q84709,Ferdinand Löwe,1863-01-01T00:00:00Z,1925-01-06T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84709,Ferdinand Löwe,1865-02-19T00:00:00Z,1925-01-06T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84711,Alfred Uhl,1909-06-05T00:00:00Z,1992-06-08T00:00:00Z,Austria
http://www.wikidata.org/entity/Q84793,Nina Gerhard,1974-12-10T00:00:00Z,,Germany
http://www.wikidata.org/entity/Q84881,Johann Speth,1664-11-09T00:00:00Z,1719-01-01T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84957,Otto Crusius,1857-12-20T00:00:00Z,1918-12-29T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84957,Otto Crusius,1857-12-20T00:00:00Z,1918-12-30T00:00:00Z,Germany
http://www.wikidata.org/entity/Q84994,Theodor von Frimmel,1853-12-15T00:00:00Z,1928-12-25T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85028,John Tejada,1974-04-21T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85164,Fritz Lehmann,1904-05-17T00:00:00Z,1956-03-30T00:00:00Z,Germany
http://www.wikidata.org/entity/Q85171,Lukas Ligeti,1965-06-13T00:00:00Z,,United States
http://www.wikidata.org/entity/Q85171,Lukas Ligeti,1965-06-13T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85259,Manon Gropius,1916-10-05T00:00:00Z,1935-04-22T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85274,Paul Pisk,1893-05-16T00:00:00Z,1990-01-12T00:00:00Z,United States
http://www.wikidata.org/entity/Q85274,Paul Pisk,1893-05-16T00:00:00Z,1990-01-12T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85306,Christian Anders,1945-01-15T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85371,Herbert H. Ágústsson,1926-08-08T00:00:00Z,2017-06-20T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85371,Herbert H. Ágústsson,1926-08-08T00:00:00Z,2017-06-20T00:00:00Z,Iceland
http://www.wikidata.org/entity/Q85414,Ernst von Wolzogen,1855-04-23T00:00:00Z,1934-07-30T00:00:00Z,Germany
http://www.wikidata.org/entity/Q85414,Ernst von Wolzogen,1855-04-23T00:00:00Z,1934-08-30T00:00:00Z,Germany
http://www.wikidata.org/entity/Q340417,Achim Kubinski,1951-07-13T00:00:00Z,2013-12-17T00:00:00Z,Germany
http://www.wikidata.org/entity/Q340527,"Achinoam ""Noa"" Nini",1969-06-23T00:00:00Z,,Israel
http://www.wikidata.org/entity/Q340559,Ahmet Zhubanov,1906-04-29T00:00:00Z,1968-05-30T00:00:00Z,Kazakhstan
http://www.wikidata.org/entity/Q340559,Ahmet Zhubanov,1906-04-29T00:00:00Z,1968-05-30T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q341346,Česlovas Sasnauskas,1867-07-01T00:00:00Z,1916-01-19T00:00:00Z,Lithuania
http://www.wikidata.org/entity/Q342045,Đorđe Balašević,1953-05-11T00:00:00Z,2021-02-19T00:00:00Z,Serbia
http://www.wikidata.org/entity/Q342045,Đorđe Balašević,1953-05-11T00:00:00Z,2021-02-19T00:00:00Z,Socialist Federal Republic of Yugoslavia
http://www.wikidata.org/entity/Q342045,Đorđe Balašević,1953-05-11T00:00:00Z,2021-02-19T00:00:00Z,Federal Republic of Yugoslavia
http://www.wikidata.org/entity/Q342543,Vittorio Monti,1868-01-06T00:00:00Z,1922-06-20T00:00:00Z,Kingdom of Italy
http://www.wikidata.org/entity/Q342580,Vincas Kudirka,1858-12-31T00:00:00Z,1899-11-16T00:00:00Z,Lithuania
http://www.wikidata.org/entity/Q342604,Idris Elba,1972-09-06T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q342604,Idris Elba,1972-09-06T00:00:00Z,,Sierra Leone
http://www.wikidata.org/entity/Q342723,Gene Autry,1907-09-29T00:00:00Z,1998-10-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q342774,Frankie Laine,1913-03-30T00:00:00Z,2007-02-06T00:00:00Z,United States
http://www.wikidata.org/entity/Q342778,Pat Boone,1934-06-01T00:00:00Z,,United States
http://www.wikidata.org/entity/Q342926,Franz Salmhofer,1900-01-22T00:00:00Z,1975-09-22T00:00:00Z,Austria
http://www.wikidata.org/entity/Q342949,David Moss,1949-01-21T00:00:00Z,,United States
http://www.wikidata.org/entity/Q343006,Nicolaus Cracoviensis,1488-01-01T00:00:00Z,1550-01-01T00:00:00Z,Kingdom of Poland
http://www.wikidata.org/entity/Q343069,Rivers Cuomo,1970-06-13T00:00:00Z,,United States
http://www.wikidata.org/entity/Q343116,Peter Machajdík,1961-06-01T00:00:00Z,,Slovakia
http://www.wikidata.org/entity/Q343140,Richard Faltin,1835-01-05T00:00:00Z,1918-07-01T00:00:00Z,Finland
http://www.wikidata.org/entity/Q343154,Grigory Teplov,1712-12-01T00:00:00Z,1779-04-10T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q343181,Vitaly Bujanovsky,1928-08-27T00:00:00Z,1993-05-05T00:00:00Z,Russia
http://www.wikidata.org/entity/Q343221,Larry Fast,1951-12-10T00:00:00Z,,United States
http://www.wikidata.org/entity/Q343367,Glen Moore,1941-10-28T00:00:00Z,,United States
http://www.wikidata.org/entity/Q343378,Wallace Roney,1960-05-25T00:00:00Z,2020-03-31T00:00:00Z,United States
http://www.wikidata.org/entity/Q343444,Giorgi Latsabidze,1978-04-15T00:00:00Z,,United States
http://www.wikidata.org/entity/Q343444,Giorgi Latsabidze,1978-04-15T00:00:00Z,,Georgia
http://www.wikidata.org/entity/Q343544,Paul Angerer,1927-05-16T00:00:00Z,2017-07-26T00:00:00Z,Austria
http://www.wikidata.org/entity/Q343560,Salvadore Cammarano,1801-03-19T00:00:00Z,1852-07-17T00:00:00Z,Kingdom of the Two Sicilies
http://www.wikidata.org/entity/Q343627,Giorgos Dalaras,1949-09-29T00:00:00Z,,Greece
http://www.wikidata.org/entity/Q343627,Giorgos Dalaras,1949-09-29T00:00:00Z,,Cyprus
http://www.wikidata.org/entity/Q343678,Johan Gottfried Conradi,1820-04-17T00:00:00Z,1896-11-28T00:00:00Z,Norway
http://www.wikidata.org/entity/Q343693,İlhan Usmanbaş,1921-10-23T00:00:00Z,2025-01-30T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q343940,Maki Ishii,1936-05-28T00:00:00Z,2003-04-08T00:00:00Z,Japan
http://www.wikidata.org/entity/Q343940,Maki Ishii,1936-05-28T00:00:00Z,2003-04-08T00:00:00Z,Empire of Japan
http://www.wikidata.org/entity/Q344013,Brett Anderson,1967-09-29T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q344198,Michalis Genitsaris,1917-06-15T00:00:00Z,2005-05-11T00:00:00Z,Greece
http://www.wikidata.org/entity/Q344384,Damon Dash,1971-05-03T00:00:00Z,,United States
http://www.wikidata.org/entity/Q344494,François Morel,1926-03-14T00:00:00Z,2018-01-14T00:00:00Z,Canada
http://www.wikidata.org/entity/Q344554,Manuel Fernández Juncos,1846-12-11T00:00:00Z,1928-08-18T00:00:00Z,Spain
http://www.wikidata.org/entity/Q344554,Manuel Fernández Juncos,1846-12-11T00:00:00Z,1928-08-18T00:00:00Z,United States
http://www.wikidata.org/entity/Q344626,Jean-Nicolas Geoffroy,1633-01-01T00:00:00Z,1694-03-11T00:00:00Z,France
http://www.wikidata.org/entity/Q344665,Emilio Serrano y Ruiz,1850-03-13T00:00:00Z,1939-04-08T00:00:00Z,Spain
http://www.wikidata.org/entity/Q344683,Anthony Davis,1951-02-20T00:00:00Z,,United States
http://www.wikidata.org/entity/Q344983,Babyface,1959-04-10T00:00:00Z,,United States
http://www.wikidata.org/entity/Q345156,Mart Saar,1882-09-28T00:00:00Z,1963-10-28T00:00:00Z,Estonia
http://www.wikidata.org/entity/Q345156,Mart Saar,1882-09-28T00:00:00Z,1963-10-28T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q345256,Serge Garant,1929-09-22T00:00:00Z,1986-11-01T00:00:00Z,Canada
http://www.wikidata.org/entity/Q345431,John Mellencamp,1951-10-07T00:00:00Z,,United States
http://www.wikidata.org/entity/Q345446,Ernesto Lecuona,1896-08-06T00:00:00Z,1963-11-29T00:00:00Z,Spain
http://www.wikidata.org/entity/Q345494,Ryuichi Sakamoto,1952-01-17T00:00:00Z,2023-03-28T00:00:00Z,Japan
http://www.wikidata.org/entity/Q345501,Arturo Sandoval,1949-11-06T00:00:00Z,,Cuba
http://www.wikidata.org/entity/Q345514,Łucjan Kamieński,1885-01-07T00:00:00Z,1964-07-27T00:00:00Z,Poland
http://www.wikidata.org/entity/Q345514,Łucjan Kamieński,1885-01-07T00:00:00Z,1964-08-27T00:00:00Z,Poland
http://www.wikidata.org/entity/Q345558,Psarantonis,1937-09-06T00:00:00Z,,Greece
http://www.wikidata.org/entity/Q345870,John Goss,1800-12-27T00:00:00Z,1880-05-10T00:00:00Z,Kingdom of Great Britain
http://www.wikidata.org/entity/Q345870,John Goss,1800-12-27T00:00:00Z,1880-05-10T00:00:00Z,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q345876,Jules Mouquet,1867-07-10T00:00:00Z,1946-10-25T00:00:00Z,France
http://www.wikidata.org/entity/Q345922,Friedrich Gulda,1930-05-16T00:00:00Z,2000-01-27T00:00:00Z,Austria
http://www.wikidata.org/entity/Q345949,Ulvi Cemal Erkin,1906-03-14T00:00:00Z,1972-09-15T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q345949,Ulvi Cemal Erkin,1906-03-14T00:00:00Z,1972-10-15T00:00:00Z,Turkey
http://www.wikidata.org/entity/Q345949,Ulvi Cemal Erkin,1906-03-14T00:00:00Z,1972-09-15T00:00:00Z,Ottoman Empire
http://www.wikidata.org/entity/Q345949,Ulvi Cemal Erkin,1906-03-14T00:00:00Z,1972-10-15T00:00:00Z,Ottoman Empire
http://www.wikidata.org/entity/Q346085,Ed Bruce,1939-12-29T00:00:00Z,2021-01-08T00:00:00Z,United States
http://www.wikidata.org/entity/Q346116,Luis Antonio Escobar,1925-07-14T00:00:00Z,1993-09-11T00:00:00Z,Colombia
http://www.wikidata.org/entity/Q346130,Salvador Contreras,1910-11-10T00:00:00Z,1982-11-07T00:00:00Z,Mexico
http://www.wikidata.org/entity/Q346152,Ada Lai,1975-01-01T00:00:00Z,,People's Republic of China
http://www.wikidata.org/entity/Q346235,Miles Copeland III,1944-05-02T00:00:00Z,,United States
http://www.wikidata.org/entity/Q346285,Q346285,1962-01-23T00:00:00Z,,United Kingdom
http://www.wikidata.org/entity/Q346298,Pietro Platania,1828-04-05T00:00:00Z,1907-04-27T00:00:00Z,Kingdom of Italy
http://www.wikidata.org/entity/Q346329,Oleg Yanchenko,1939-06-18T00:00:00Z,2002-01-12T00:00:00Z,Russia
http://www.wikidata.org/entity/Q346329,Oleg Yanchenko,1939-06-18T00:00:00Z,2002-01-12T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q346346,Hōzan Yamamoto,1937-10-06T00:00:00Z,2014-02-10T00:00:00Z,Japan
http://www.wikidata.org/entity/Q346346,Hōzan Yamamoto,1937-10-06T00:00:00Z,2014-02-10T00:00:00Z,Empire of Japan
http://www.wikidata.org/entity/Q346354,Marco Ambrosini,1964-01-01T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q346374,J. D. Souther,1945-11-02T00:00:00Z,2024-09-17T00:00:00Z,United States
http://www.wikidata.org/entity/Q346396,Joey Tempest,1963-08-19T00:00:00Z,,Sweden
http://www.wikidata.org/entity/Q346506,Washington Phillips,1880-01-11T00:00:00Z,1954-09-20T00:00:00Z,United States
http://www.wikidata.org/entity/Q346513,Trygve Seim,1971-04-25T00:00:00Z,,Norway
http://www.wikidata.org/entity/Q346562,Juan Bautista Plaza,1898-07-19T00:00:00Z,1965-01-01T00:00:00Z,Venezuela
http://www.wikidata.org/entity/Q346565,Bill Withers,1938-07-04T00:00:00Z,2020-03-30T00:00:00Z,United States
http://www.wikidata.org/entity/Q346584,Prince Edmond de Polignac,1834-04-19T00:00:00Z,1901-08-08T00:00:00Z,France
http://www.wikidata.org/entity/Q346762,Freddie Hubbard,1938-04-07T00:00:00Z,2008-12-29T00:00:00Z,United States
http://www.wikidata.org/entity/Q346768,Teddy Charles,1928-04-13T00:00:00Z,2012-04-16T00:00:00Z,United States
http://www.wikidata.org/entity/Q346779,Kenny Clarke,1914-01-09T00:00:00Z,1985-01-26T00:00:00Z,United States
http://www.wikidata.org/entity/Q346785,Dick Dale,1937-05-04T00:00:00Z,2019-03-16T00:00:00Z,United States
http://www.wikidata.org/entity/Q346815,Mikhail Ippolitov-Ivanov,1859-11-19T00:00:00Z,1935-01-28T00:00:00Z,Soviet Union
http://www.wikidata.org/entity/Q346815,Mikhail Ippolitov-Ivanov,1859-11-19T00:00:00Z,1935-01-28T00:00:00Z,Russian Empire
http://www.wikidata.org/entity/Q346842,Uri Adelman,1958-09-03T00:00:00Z,2004-08-05T00:00:00Z,Israel
http://www.wikidata.org/entity/Q346904,Adriano Guarnieri,1947-09-10T00:00:00Z,,Italy
http://www.wikidata.org/entity/Q346908,Julio Estrada,1943-04-10T00:00:00Z,,Spain
http://www.wikidata.org/entity/Q346908,Julio Estrada,1943-04-10T00:00:00Z,,Mexico
http://www.wikidata.org/entity/Q346971,Cousin Joe,1907-12-20T00:00:00Z,1989-10-02T00:00:00Z,United States
http://www.wikidata.org/entity/Q347023,Michael Brecker,1949-03-29T00:00:00Z,2007-01-13T00:00:00Z,United States
http://www.wikidata.org/entity/Q347030,Eduard Strauss,1835-03-15T00:00:00Z,1916-12-28T00:00:00Z,Austria–Hungary
http://www.wikidata.org/entity/Q347078,Edgar Sampson,1907-08-31T00:00:00Z,1973-01-16T00:00:00Z,United States
http://www.wikidata.org/entity/Q347096,Ferdinand Kauer,1751-01-18T00:00:00Z,1831-04-13T00:00:00Z,
http://www.wikidata.org/entity/Q347159,Kevin Moore,1967-05-26T00:00:00Z,,United States
http://www.wikidata.org/entity/Q347190,Jehan Alain,1911-02-03T00:00:00Z,1940-06-20T00:00:00Z,France
http://www.wikidata.org/entity/Q85448,Edmund Meisel,1894-08-14T00:00:00Z,1930-11-14T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85448,Edmund Meisel,1894-08-14T00:00:00Z,1930-11-14T00:00:00Z,Germany
http://www.wikidata.org/entity/Q85482,Alfred Maria Willner,1859-07-11T00:00:00Z,1929-10-27T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85567,Alfons von Czibulka,1888-06-28T00:00:00Z,1969-10-22T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85567,Alfons von Czibulka,1888-06-28T00:00:00Z,1969-10-22T00:00:00Z,Germany
http://www.wikidata.org/entity/Q85581,Fritz Pauer,1943-10-14T00:00:00Z,2012-07-01T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85610,Max Schönherr,1903-11-23T00:00:00Z,1984-12-12T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85610,Max Schönherr,1903-11-23T00:00:00Z,1984-12-13T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85624,Wenzel Fuchs,1963-01-01T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85633,Anton Walter,1752-02-05T00:00:00Z,1826-04-11T00:00:00Z,
http://www.wikidata.org/entity/Q85638,Ahasverus Fritsch,1629-12-16T00:00:00Z,1701-08-24T00:00:00Z,Germany
http://www.wikidata.org/entity/Q85647,Otto M. Schwarz,1967-10-15T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85655,Thomas Larcher,1963-09-16T00:00:00Z,,Austria
http://www.wikidata.org/entity/Q85658,Robert Haas,1886-08-15T00:00:00Z,1960-10-04T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85672,Hans Kann,1927-02-14T00:00:00Z,2005-06-24T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85677,Helmut Eder,1916-12-26T00:00:00Z,2005-02-08T00:00:00Z,Austria
http://www.wikidata.org/entity/Q85680,Kurt Roger,1895-05-03T00:00:00Z,1966-08-04T00:00:00Z,United States
